,query,lab1,lab2,lab3,lab4,lab5,word_count,has_num,char_count,char_per_word,noun_count,verb_count,prep_count,meaning_count,categories,super_categories,sup1,sup2,sup3,sup4,sup_cat_bool,bools,label1,label2,label3,label4,label5,label6,label7
1018,devil costume accessories,Shopping\Stores & Products,Entertainment\Games & Toys,,,,3,False,25,8.333333333333334,1,0,0,2,"['Shopping\\Stores & Products', 'Entertainment\\Games & Toys']","['Entertainment', 'Shopping']",Shopping,['Entertainment',,,"[False, True, False, False, False, True, False]","['FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE']",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1019,dianne mcguiness,Information\Other,Living\Book & Magazine,,,,2,False,16,8.0,2,0,0,2,"['Information\\Other', 'Living\\Book & Magazine']","['Information', 'Living']",Living,['Information',,,"[False, False, True, True, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1020,diaphragmatic breathing,Living\Health & Fitness,Sports\Other,,,,2,False,23,11.5,1,0,0,2,"['Living\\Health & Fitness', 'Sports\\Other']","['Living', 'Sports']",Sports,['Living',,,"[False, False, False, True, False, False, True]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'TRUE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1021,diet calculator,Information\Science & Technology,Living\Health & Fitness,,,,2,False,15,7.5,1,0,0,2,"['Information\\Science & Technology', 'Living\\Health & Fitness']","['Information', 'Living']",Living,['Information',,,"[False, False, True, True, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1022,dingking,Living\Tools & Hardware,Information\Companies & Industries,Shopping\Stores & Products,,,1,False,8,8.0,0,0,0,3,"['Living\\Tools & Hardware', 'Information\\Companies & Industries', 'Shopping\\Stores & Products']","['Information', 'Living', 'Shopping']",Shopping, 'Living',['Information',,"[False, False, True, True, False, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1023,dirt devil vacuum,Living\Furnishing & Houseware,Shopping\Stores & Products,,,,3,False,17,5.666666666666668,3,0,0,2,"['Living\\Furnishing & Houseware', 'Shopping\\Stores & Products']","['Living', 'Shopping']",Shopping,['Living',,,"[False, False, False, True, False, True, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1024,discount bmw parts,Living\Car & Garage,Shopping\Bargains & Discounts,,,,3,False,18,6.0,2,0,0,2,"['Living\\Car & Garage', 'Shopping\\Bargains & Discounts']","['Living', 'Shopping']",Shopping,['Living',,,"[False, False, False, True, False, True, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1025,divinity candy,Living\Food & Cooking,,,,,2,False,14,7.0,2,0,0,1,['Living\\Food & Cooking'],['Living'],Living,,,,"[False, False, False, True, False, False, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1026,dog jokes,Entertainment\Humor & Fun,,,,,2,False,9,4.5,1,0,0,1,['Entertainment\\Humor & Fun'],['Entertainment'],Entertainment,,,,"[False, True, False, False, False, False, False]","['FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1027,doll knitting,Entertainment\Games & Toys,Living\Family & Kids,,,,2,False,13,6.5,1,0,0,2,"['Entertainment\\Games & Toys', 'Living\\Family & Kids']","['Entertainment', 'Living']",Living,['Entertainment',,,"[False, True, False, True, False, False, False]","['FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1028,dollz maker,Entertainment\Games & Toys,Living\Family & Kids,,,,2,False,11,5.5,2,0,0,2,"['Entertainment\\Games & Toys', 'Living\\Family & Kids']","['Entertainment', 'Living']",Living,['Entertainment',,,"[False, True, False, True, False, False, False]","['FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1029,dollz pic,Entertainment\Games & Toys,Living\Family & Kids,,,,2,False,9,4.5,2,0,0,2,"['Entertainment\\Games & Toys', 'Living\\Family & Kids']","['Entertainment', 'Living']",Living,['Entertainment',,,"[False, True, False, True, False, False, False]","['FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1030,dough ornaments,Living\Food & Cooking,,,,,2,False,15,7.5,1,0,0,1,['Living\\Food & Cooking'],['Living'],Living,,,,"[False, False, False, True, False, False, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1031,dover elevator,Information\Companies & Industries,,,,,2,False,14,7.0,2,0,0,1,['Information\\Companies & Industries'],['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1032,download directx,Computers\Software,Computers\Internet & Intranet,,,,2,False,16,8.0,2,0,0,2,"['Computers\\Software', 'Computers\\Internet & Intranet']",['Computers'],Computers,,,,"[True, False, False, False, False, False, False]","['TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1033,drew shoes,Living\Fashion & Apparel,Shopping\Stores & Products,,,,2,False,10,5.0,1,0,0,2,"['Living\\Fashion & Apparel', 'Shopping\\Stores & Products']","['Living', 'Shopping']",Shopping,['Living',,,"[False, False, False, True, False, True, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1034,drug guide,Living\Health & Fitness,Information\References & Libraries,Shopping\Buying Guides & Researching,,,2,False,10,5.0,2,0,0,3,"['Living\\Health & Fitness', 'Information\\References & Libraries', 'Shopping\\Buying Guides & Researching']","['Information', 'Living', 'Shopping']",Shopping, 'Living',['Information',,"[False, False, True, True, False, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1035,ducati motorcycle,Living\Car & Garage,Shopping\Stores & Products,,,,2,False,17,8.5,1,0,0,2,"['Living\\Car & Garage', 'Shopping\\Stores & Products']","['Living', 'Shopping']",Shopping,['Living',,,"[False, False, False, True, False, True, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1036,dvd label searcher,Shopping\Stores & Products,Computers\Internet & Intranet,Entertainment\Movies,,,3,False,18,6.0,3,0,0,3,"['Shopping\\Stores & Products', 'Computers\\Internet & Intranet', 'Entertainment\\Movies']","['Computers', 'Entertainment', 'Shopping']",Shopping, 'Entertainment',['Computers',,"[True, True, False, False, False, True, False]","['TRUE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE']",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1037,e scooter,Living\Other,,,,,2,False,9,4.5,2,0,0,1,['Living\\Other'],['Living'],Living,,,,"[False, False, False, True, False, False, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1038,ear plug,Living\Health & Fitness,,,,,2,False,8,4.0,1,0,0,1,['Living\\Health & Fitness'],['Living'],Living,,,,"[False, False, False, True, False, False, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1039,early simptons of hiv,Information\Science & Technology,Living\Health & Fitness,Information\References & Libraries,,,4,False,21,5.25,1,0,1,3,"['Information\\Science & Technology', 'Living\\Health & Fitness', 'Information\\References & Libraries']","['Information', 'Living']",Living,['Information',,,"[False, False, True, True, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1040,east texas real estate,Living\Real Estate,Information\Local & Regional ,,,,4,False,22,5.5,1,0,0,2,"['Living\\Real Estate', 'Information\\Local & Regional ']","['Information', 'Living']",Living,['Information',,,"[False, False, True, True, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1041,eastmountainsouth lyrics,Entertainment\Music,,,,,2,False,24,12.0,1,0,0,1,['Entertainment\\Music'],['Entertainment'],Entertainment,,,,"[False, True, False, False, False, False, False]","['FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1042,eaton aeroquip,Information\Companies & Industries,,,,,2,False,14,7.0,2,0,0,1,['Information\\Companies & Industries'],['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1043,ebay costumes,Shopping\Stores & Products,Shopping\Auctions & Bids,,,,2,False,13,6.5,1,0,0,2,"['Shopping\\Stores & Products', 'Shopping\\Auctions & Bids']",['Shopping'],Shopping,,,,"[False, False, False, False, False, True, False]","['FALSE', 'FALSE', 'FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1044,eddie b,Information\Companies & Industries,Living\Fashion & Apparel,Shopping\Stores & Products,,,2,False,7,3.5,2,0,0,3,"['Information\\Companies & Industries', 'Living\\Fashion & Apparel', 'Shopping\\Stores & Products']","['Information', 'Living', 'Shopping']",Shopping, 'Living',['Information',,"[False, False, True, True, False, True, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1045,edina schools,Information\Education,Information\Local & Regional ,,,,2,False,13,6.5,1,0,0,2,"['Information\\Education', 'Information\\Local & Regional ']",['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1046,egyptains,Information\Local & Regional ,Information\References & Libraries,Information\Law & Politics,,,1,False,9,9.0,0,0,0,3,"['Information\\Local & Regional ', 'Information\\References & Libraries', 'Information\\Law & Politics']",['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1047,el tovar hotel,Living\Travel & Vacation,,,,,3,False,14,4.666666666666667,1,0,0,1,['Living\\Travel & Vacation'],['Living'],Living,,,,"[False, False, False, True, False, False, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1048,electric log splitters,Living\Tools & Hardware,,,,,3,False,22,7.333333333333332,1,0,0,1,['Living\\Tools & Hardware'],['Living'],Living,,,,"[False, False, False, True, False, False, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1049,elementary education,Information\Education,,,,,2,False,20,10.0,1,0,0,1,['Information\\Education'],['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1050,elen feinberg,Information\Law & Politics,,,,,2,False,13,6.5,1,0,0,1,['Information\\Law & Politics'],['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1051,elf pics,Entertainment\Pictures & Photos,,,,,2,False,8,4.0,1,0,0,1,['Entertainment\\Pictures & Photos'],['Entertainment'],Entertainment,,,,"[False, True, False, False, False, False, False]","['FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1052,elijah house,Online Community\Homepages,,,,,2,False,12,6.0,2,0,0,1,['Online Community\\Homepages'],['Online'],Online,,,,"[False, False, False, False, True, False, False]","['FALSE', 'FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1053,emerica skate,Sports\Outdoor Recreations,Shopping\Stores & Products,Information\Local & Regional ,,,2,False,13,6.5,2,0,0,3,"['Sports\\Outdoor Recreations', 'Shopping\\Stores & Products', 'Information\\Local & Regional ']","['Information', 'Shopping', 'Sports']",Sports, 'Shopping',['Information',,"[False, False, True, False, False, True, True]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'TRUE', 'TRUE']",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
1054,entertainment hollywood california feb 2005,Entertainment\Other,Information\Local & Regional ,,,,5,True,43,8.6,4,0,0,2,"['Entertainment\\Other', 'Information\\Local & Regional ']","['Entertainment', 'Information']",Information,['Entertainment',,,"[False, True, True, False, False, False, False]","['FALSE', 'TRUE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1055,environmentally friendly darkroom chemicals\,Entertainment\Pictures & Photos,Living\Tools & Hardware,,,,4,False,44,11.0,2,0,0,2,"['Entertainment\\Pictures & Photos', 'Living\\Tools & Hardware']","['Entertainment', 'Living']",Living,['Entertainment',,,"[False, True, False, True, False, False, False]","['FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1056,epiglottitis,Information\Science & Technology,,,,,1,False,12,12.0,1,0,0,1,['Information\\Science & Technology'],['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1057,ernie ball,Entertainment\Music,Shopping\Other,,,,2,False,10,5.0,2,0,0,2,"['Entertainment\\Music', 'Shopping\\Other']","['Entertainment', 'Shopping']",Shopping,['Entertainment',,,"[False, True, False, False, False, True, False]","['FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE']",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1058,espn picks,Entertainment\TV,Sports\Other,,,,2,False,10,5.0,1,0,0,2,"['Entertainment\\TV', 'Sports\\Other']","['Entertainment', 'Sports']",Sports,['Entertainment',,,"[False, True, False, False, False, False, True]","['FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE', 'TRUE']",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1059,espnlive,Entertainment\TV,Computers\Internet & Intranet,Sports\Other,,,1,False,8,8.0,0,0,0,3,"['Entertainment\\TV', 'Computers\\Internet & Intranet', 'Sports\\Other']","['Computers', 'Entertainment', 'Sports']",Sports, 'Entertainment',['Computers',,"[True, True, False, False, False, False, True]","['TRUE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE', 'TRUE']",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1060,eu members,Information\Law & Politics,,,,,2,False,10,5.0,1,0,0,1,['Information\\Law & Politics'],['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1061,eukanuba dog food,Living\Pets & Animals,Shopping\Stores & Products,,,,3,False,17,5.666666666666668,3,0,0,2,"['Living\\Pets & Animals', 'Shopping\\Stores & Products']","['Living', 'Shopping']",Shopping,['Living',,,"[False, False, False, True, False, True, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1062,exersaucer,Living\Family & Kids,Entertainment\Games & Toys,Information\Companies & Industries,Shopping\Stores & Products,,1,False,10,10.0,1,0,0,4,"['Living\\Family & Kids', 'Entertainment\\Games & Toys', 'Information\\Companies & Industries', 'Shopping\\Stores & Products']","['Entertainment', 'Information', 'Living', 'Shopping']",Shopping, 'Living', 'Information',['Entertainment',"[False, True, True, True, False, True, False]","['FALSE', 'TRUE', 'TRUE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1063,eye bags,Living\Health & Fitness,,,,,2,False,8,4.0,1,0,0,1,['Living\\Health & Fitness'],['Living'],Living,,,,"[False, False, False, True, False, False, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1064,family circle,Living\Book & Magazine,Entertainment\Humor & Fun,,,,2,False,13,6.5,2,0,0,2,"['Living\\Book & Magazine', 'Entertainment\\Humor & Fun']","['Entertainment', 'Living']",Living,['Entertainment',,,"[False, True, False, True, False, False, False]","['FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1065,familytrust,Information\Companies & Industries,Living\Finance & Investment,,,,1,False,11,11.0,1,0,0,2,"['Information\\Companies & Industries', 'Living\\Finance & Investment']","['Information', 'Living']",Living,['Information',,,"[False, False, True, True, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1066,famous people costumes,Living\Fashion & Apparel,Entertainment\Celebrities,Entertainment\Humor & Fun,,,3,False,22,7.333333333333332,0,0,0,3,"['Living\\Fashion & Apparel', 'Entertainment\\Celebrities', 'Entertainment\\Humor & Fun']","['Entertainment', 'Living']",Living,['Entertainment',,,"[False, True, False, True, False, False, False]","['FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1067,famous volcanoes,Information\Other,Information\References & Libraries,,,,2,False,16,8.0,0,0,0,2,"['Information\\Other', 'Information\\References & Libraries']",['Information'],Information,,,,"[False, False, True, False, False, False, False]","['FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1068,fantasy games,Entertainment\Games & Toys,Computers\Internet & Intranet,,,,2,False,13,6.5,1,0,0,2,"['Entertainment\\Games & Toys', 'Computers\\Internet & Intranet']","['Computers', 'Entertainment']",Entertainment,['Computers',,,"[True, True, False, False, False, False, False]","['TRUE', 'TRUE', 'FALSE', 'FALSE', 'FALSE', 'FALSE', 'FALSE']",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1069,farside gallery,Living\Book & Magazine,Entertainment\Humor & Fun,,,,2,False,15,7.5,1,0,0,2,"['Living\\Book & Magazine', 'Entertainment\\Humor & Fun']","['Entertainment', 'Living']",Living,['Entertainment',,,"[False, True, False, True, False, False, False]","['FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1070,fastenable plastic containers,Living\Tools & Hardware,Shopping\Stores & Products,,,,3,False,29,9.666666666666666,1,0,0,2,"['Living\\Tools & Hardware', 'Shopping\\Stores & Products']","['Living', 'Shopping']",Shopping,['Living',,,"[False, False, False, True, False, True, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'TRUE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1071,father daughter,Living\Family & Kids,,,,,2,False,15,7.5,1,0,0,1,['Living\\Family & Kids'],['Living'],Living,,,,"[False, False, False, True, False, False, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1072,ferrari spyder,Living\Car & Garage,,,,,2,False,14,7.0,2,0,0,1,['Living\\Car & Garage'],['Living'],Living,,,,"[False, False, False, True, False, False, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1073,fertility calender,Living\Health & Fitness,,,,,2,False,18,9.0,2,0,0,1,['Living\\Health & Fitness'],['Living'],Living,,,,"[False, False, False, True, False, False, False]","['FALSE', 'FALSE', 'FALSE', 'TRUE', 'FALSE', 'FALSE', 'FALSE']",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
